Collect_dt,Sampling,Lat,Lon,geometry,DO  ,pH   ,NO2+NO3,NH3_N ,TKN  ,Tot P,TDS,SS  ,VSS ,TOC ,CN   ,FEC_COL,Chlorophyll-A,Cl,F    ,SO4   ,ALK,As sol,Ba tot,Cu sol,Fe sol,Mn sol,Ni sol,Zn sol,Hg LL,Ca tot,Mg tot,Hardness,B tot,sn_AS,sn_B,sn_CN,sn_BA,sn_FE,sn_HG,sn_MN,sn_CU,sn_NI,sn_ZN,vo_NH3_N,vo_Tot P,vo_TDS,vo_FEC_COL,vo_Cl,vo_F,vo_SO4,vo_As sol,vo_Ba tot,vo_Cu sol,vo_Fe sol,vo_Mn sol,vo_Ni sol,vo_Zn sol,vo_Hg LL,vo_Ca tot,vo_Mg tot,vo_Hardness,vo_B tot,vo_CN,HPI,year,month
2015-04-06,WW_109,41.82281111,-87.84154444,POINT (-87.84154444 41.82281111),9.4,7.91,4.398,0.1,1.0,97.29,4.0,211.0,540.0,5.0,0.005,15.5,0.02,0.37,3.9,1318.0,,0.0364,0.167,0.1,0.02,0.0522,0.005,0.014,7.319999999999999e-07,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.109140051997927,2015,4
2015-04-06,WW_109,41.82283333,-87.84156667,POINT (-87.84156667 41.82283333),9.4,7.91,4.398,0.1,1.0,97.29,4.0,211.0,540.0,5.0,0.005,15.5,0.02,0.37,3.9,1318.0,,0.0364,0.167,0.1,0.02,0.0522,0.005,0.014,7.319999999999999e-07,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.109140051997927,2015,4
2015-04-06,WW_22,41.82093333,-87.8109,POINT (-87.8109 41.82093333),9.7,8.21,3.455,0.1,1.1,90.04,4.0,238.0,377.0,5.0,0.005,36.6,0.02,0.3,4.8,1050.0,,0.046,0.13,0.1,0.02,0.0445,0.005,0.01,6.22e-07,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.193104153736988,2015,4
2015-04-06,WW_23,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),10.1,8.27,3.409,0.1,1.1,86.82,4.0,234.0,399.0,5.0,0.005,37.7,0.02,0.33,4.8,1082.0,,0.0442,0.139,0.1,0.02,0.0488,0.005,0.01,5.19e-07,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.335263703004657,2015,4
2015-04-06,WW_91,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),12.3,8.45,3.402,0.1,1.2,87.15,7.0,234.0,400.0,5.0,0.005,63.9,0.02,0.3,5.1,1090.0,,0.045,0.122,0.1,0.02,0.0478,0.005,0.01,5.39e-07,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.501838101317035,2015,4
2015-04-06,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.8,7.21,4.434,0.73,1.59,121.56,4.0,187.0,355.0,5.0,0.005,8.9,0.02,0.6,6.0,988.0,,0.029,0.186,0.1,0.02,0.0569,0.0055,0.0306,,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012690609766082194,2015,4
2015-04-13,WW_112,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),8.9,7.13,0.294,0.28,1.0,38.82,6.0,134.0,137.0,5.0,0.005,59.0,0.02,0.15,2.9,414.0,,0.0256,0.03,0.1,0.02,0.0146,0.005,0.01,1.697e-06,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.14593041101472,2015,4
2015-04-13,WW_36,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611),7.4,6.65,6.481,1.31,2.32,71.32,7.0,221.0,242.0,5.0,0.005,1.5,0.02,0.67,4.5,760.0,,0.035,0.164,0.1,0.02,0.0063,0.005,0.0281,,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012745076996037729,2015,4
2015-04-13,WW_96,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333),7.8,7.28,1.224,0.25,1.0,51.4,12.0,180.0,277.0,5.0,0.005,15.4,0.02,0.18,5.8,748.0,,0.0467,0.06,0.1,0.02,0.027,0.005,0.01,5.9820000000000005e-06,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.83328057167078,2015,4
2015-04-13,WW_73,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833),7.3,7.28,3.884,1.49,2.32,62.75,64.0,203.0,271.0,5.0,0.005,7.7,0.02,0.39,5.1,754.0,,0.0397,0.098,0.1,0.02,0.0347,0.005,0.017,,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012785403581246902,2015,4
2015-04-13,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),4.4,6.6,4.02,1.27,2.13,90.33,4.0,196.0,273.0,5.0,0.005,16.3,0.02,0.46,5.0,798.0,,0.027,0.233,0.1,0.02,0.0472,0.005,0.0185,,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01267435689343443,2015,4
2015-04-20,WW_100,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278),7.8,6.74,3.151,0.76,1.34,41.15,4.0,146.0,146.0,5.0,0.005,8.0,0.02,0.27,3.3,464.0,,0.0293,0.087,0.1,0.02,0.0171,0.005,0.0177,2.9713999999999997e-05,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.482485163916,2015,4
2015-04-20,WW_108,41.8459,-87.66064167,POINT (-87.66064167 41.8459),6.0,7.09,6.353,1.54,2.29,53.31,4.0,168.0,240.0,5.0,0.005,9.6,0.02,0.1,4.6,650.0,,0.0335,0.115,0.1,0.02,0.0281,0.005,0.019,,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127288457401903,2015,4
2015-04-20,WW_99,41.83855,-87.66398333,POINT (-87.66398333 41.83855),0.0,6.74,0.15,0.34,2.08,50.76,10.0,191.0,258.0,5.0,0.005,15.7,0.02,0.37,8.9,714.0,,0.0433,0.114,0.245,0.02,0.096,0.005,0.01,,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012819484687882047,2015,4
2015-04-20,WW_75,41.819575,-87.74331389,POINT (-87.74331389 41.819575),4.8,7.29,4.997,1.18,2.18,60.33,6.0,186.0,259.0,5.0,0.005,11.0,0.02,0.41,4.6,710.0,,0.0386,0.119,0.1,0.02,0.0405,0.005,0.0166,,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012776231839372487,2015,4
2015-04-20,WW_41,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111),6.3,7.0,4.306,0.55,1.45,68.78,4.0,137.0,207.0,5.0,0.005,3.2,0.02,0.48,4.9,598.0,,0.0235,0.134,0.1,0.02,0.0435,0.005,0.0207,,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012637219526576319,2015,4
2015-04-20,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),6.0,6.72,4.7,0.54,1.42,92.16,4.0,177.0,254.0,5.0,0.005,14.2,0.02,0.44,4.8,746.0,,0.0285,0.204,0.1,0.02,0.0307,0.005,0.0169,,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01268684636997972,2015,4
2015-04-27,WW_86,41.63131944,-87.5391,POINT (-87.5391 41.63131944),7.5,6.78,8.751,0.21,1.28,130.32,4.0,176.0,140.0,5.0,0.005,3.8,0.02,0.53,4.7,634.0,,0.0407,0.192,0.1,0.02,0.0199,0.005,0.0196,,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01279916667228875,2015,4
2015-04-27,WW_56,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056),14.3,8.74,4.442,0.1,1.0,122.08,5.0,160.0,150.0,5.0,0.005,52.0,0.02,0.44,4.5,590.0,,0.0263,0.179,0.1,0.02,0.0015,0.005,0.01,,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012665288793753405,2015,4
2015-04-27,WW_76,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389),8.1,7.46,6.115,0.53,1.32,86.86,4.0,184.0,191.0,5.0,0.005,17.9,0.02,0.5,4.2,656.0,,0.0211,0.167,0.1,0.02,0.0111,0.005,0.0157,,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012616593545608358,2015,4
2015-04-27,WW_57,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778),8.3,7.45,1.511,0.22,1.14,118.9,11.0,191.0,191.0,5.0,0.005,22.1,0.02,0.32,7.5,686.0,,0.0402,0.122,0.1,0.02,0.0826,0.005,0.01,3.481e-06,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.003918654056854,2015,4
2015-04-27,WW_59,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167),7.4,7.53,3.161,0.44,1.38,93.69,4.0,161.0,186.0,5.0,0.005,12.4,0.02,0.41,5.1,608.0,,0.0272,0.141,0.1,0.02,0.0477,0.005,0.0102,,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012671794266172582,2015,4
2015-04-27,WW_43,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889),6.8,7.47,4.767,0.69,1.9,132.92,5.0,198.0,215.0,5.0,0.005,54.4,0.02,0.58,4.9,760.0,,0.0261,0.193,0.1,0.02,0.038,0.005,0.0131,,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012664109641713116,2015,4
2015-04-27,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),6.5,7.07,5.15,0.91,2.01,114.96,4.0,186.0,239.0,5.0,0.005,32.6,0.02,0.54,4.6,786.0,,0.0261,0.197,0.1,0.02,0.1584,0.005,0.0197,,0.005,,,0.001,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012664301527831176,2015,4
2015-05-04,WW_109,41.82281111,-87.84154444,POINT (-87.84154444 41.82281111),5.5,7.69,7.77,0.21,1.0,88.96,9.0,4.0,174.0,5.0,0.005,2.0,3.3,0.45,4.8,,358.0,2300.0,11.6,0.005,7.0,0.1,33.1668,0.016,1e-09,0.187,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.31333394935942,2015,5
2015-05-04,WW_109,41.82283333,-87.84156667,POINT (-87.84156667 41.82283333),5.5,7.69,7.77,0.21,1.0,88.96,9.0,4.0,174.0,5.0,0.005,2.0,3.3,0.45,4.8,,358.0,2300.0,11.6,0.005,7.0,0.1,33.1668,0.016,1e-09,0.187,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.31333394935942,2015,5
2015-05-04,WW_22,41.82093333,-87.8109,POINT (-87.8109 41.82093333),7.1,8.05,4.83,0.19,1.0,77.22,17.0,5.0,208.0,5.0,0.005,2.0,4.4,0.37,5.4,,277.0,1400.0,25.5,0.005,6.0,0.1,36.6045,0.005,1e-09,0.137,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98441092465349,2015,5
2015-05-04,WW_23,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),8.3,8.25,5.084,0.1,1.13,85.4,13.0,4.0,233.0,5.0,0.005,1.7,2.4,0.38,5.6,,276.0,70.0,35.0,0.005,6.0,0.1,40.7019,0.024,1e-09,0.137,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6773561884409265,2015,5
2015-05-04,WW_91,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),12.2,8.4,4.168,0.1,1.06,87.58,16.0,6.0,238.0,5.0,0.005,2.2,2.6,0.36,4.7,,288.0,10.0,46.6,0.005,6.0,0.1,42.3627,0.005,1e-09,0.132,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12268662213474137,2015,5
2015-05-04,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.8,7.5,5.659,0.55,1.44,105.24,5.0,4.0,177.0,5.0,0.005,,,0.61,4.1,,229.0,40.0,9.1,0.005,17.0,0.1,31.4967,0.011,1e-09,0.166,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41169287841873486,2015,5
2015-05-11,WW_112,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),6.0,7.76,0.358,0.24,1.0,32.16,21.0,4.0,111.0,1.0,0.005,1.1,1.4,0.17,2.2,,37.0,890.0,6.4,0.005,6.0,0.1,14.4091,0.005,1e-09,0.05,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.264073362027052,2015,5
2015-05-11,WW_36,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611),7.8,7.42,6.037,0.45,1.0,65.4,6.0,4.0,216.0,5.0,0.005,2.2,3.4,0.64,4.2,,228.0,4400.0,1.9,0.005,6.0,0.1,34.7077,0.015,1e-09,0.138,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74458059898467,2015,5
2015-05-11,WW_96,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333),8.0,7.61,1.058,0.15,1.01,61.1,21.0,5.0,227.0,1.0,0.005,2.0,2.7,0.29,5.8,,299.0,410.0,28.3,0.005,6.0,0.1,35.7559,0.006,1e-09,0.074,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8233156501349868,2015,5
2015-05-11,WW_73,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833),6.5,7.26,5.397,0.48,1.7,87.45,13.0,4.0,210.0,1.0,0.005,,,0.46,6.2,,273.0,2900.0,14.0,0.005,6.0,0.1,35.5656,0.012,1e-09,0.1,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.864510153277937,2015,5
2015-05-11,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),4.7,7.1,2.747,0.44,1.0,85.2,7.0,4.0,159.0,5.0,0.005,,,0.52,4.9,,172.0,310.0,7.1,0.005,6.0,0.1,24.3542,0.015,1e-09,0.118,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.896921926961687,2015,5
2015-05-18,WW_100,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278),9.6,7.65,0.52,0.18,1.0,23.87,4.0,4.0,117.0,0.0,0.005,1.2,1.5,0.22,1.8,,28.0,160.0,1.6,0.005,6.0,0.1,14.0524,0.014,1e-09,0.05,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5085929934279703,2015,5
2015-05-18,WW_108,41.8459,-87.66064167,POINT (-87.66064167 41.8459),7.0,7.3,3.992,1.17,2.04,46.48,6.0,4.0,171.0,5.0,0.005,,,0.49,4.4,,170.0,30.0,11.6,0.005,6.0,0.1,25.2454,0.005,1e-09,0.091,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30608296395124873,2015,5
2015-05-18,WW_99,41.83855,-87.66398333,POINT (-87.66398333 41.83855),2.8,7.28,2.263,0.36,1.82,43.71,13.0,8.0,183.0,2.0,0.005,,,0.47,5.4,,177.0,40.0,23.9,0.005,6.0,0.1,24.9144,0.017,1e-09,0.095,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3992106864390373,2015,5
2015-05-18,WW_75,41.819575,-87.74331389,POINT (-87.74331389 41.819575),6.3,7.42,3.851,0.53,1.54,43.94,12.0,4.0,159.0,1.0,0.005,1.8,1.9,0.46,4.7,,155.0,10.0,22.0,0.005,6.0,0.1,25.7873,0.005,1e-09,0.092,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12150652250868235,2015,5
2015-05-18,WW_41,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111),6.9,7.24,5.161,0.97,1.93,73.14,5.0,4.0,189.0,5.0,0.005,2.0,4.3,0.7,4.8,,226.0,5700.0,9.4,0.005,6.0,0.1,29.0637,0.005,1e-09,0.225,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7748378331747,2015,5
2015-05-18,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.2,7.11,3.503,0.45,1.46,79.94,5.0,4.0,193.0,5.0,0.005,1.8,3.6,0.51,5.0,,203.0,120.0,5.4,0.005,6.0,0.1,29.1779,0.01,1e-09,0.173,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1386245945410896,2015,5
2015-05-18,WW_48,41.67955,-87.99958889,POINT (-87.99958889 41.67955),4.6,7.23,4.291,0.9,1.99,73.84,11.0,4.0,194.0,5.0,0.005,,,0.54,5.1,,212.0,150.0,5.7,0.005,6.0,0.1,29.8791,0.017,1e-09,0.215,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4162520040242212,2015,5
2015-05-26,WW_86,41.63131944,-87.5391,POINT (-87.5391 41.63131944),6.5,7.18,9.152,0.14,1.0,196.4,13.0,6.0,191.0,5.0,0.005,,,0.67,6.0,,174.0,600.0,31.7,0.005,6.0,0.1,52.3938,0.005,1e-09,0.225,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.581694534155759,2015,5
2015-05-26,WW_56,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056),7.8,8.01,3.181,0.18,1.0,110.6,12.0,4.0,163.0,5.0,0.005,1.7,3.5,0.49,4.5,,149.0,290.0,26.4,0.005,6.0,0.1,32.276,0.008,1e-09,0.176,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7127724321318003,2015,5
2015-05-26,WW_76,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389),4.7,7.26,6.672,1.22,1.77,90.82,7.0,4.0,173.0,5.0,0.005,1.8,4.1,0.67,5.2,,179.0,3200.0,15.4,0.005,6.0,0.1,29.7795,0.019,1e-09,0.203,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.640707493662028,2015,5
2015-05-26,WW_57,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778),4.7,7.75,3.721,0.27,1.0,436.56,23.0,5.0,254.0,5.0,0.005,2.2,4.0,0.85,5.5,,255.0,300.0,9.8,0.005,6.0,0.1,45.2996,0.023,1e-09,0.277,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.804513777416617,2015,5
2015-05-26,WW_59,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167),4.4,7.21,4.427,1.24,1.99,164.16,19.0,5.0,178.0,5.0,0.005,,,0.69,5.3,,203.0,200.0,14.9,0.005,6.0,0.1,34.325,0.006,1e-09,0.216,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8793817054695507,2015,5
2015-05-26,WW_43,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889),4.1,6.87,3.211,0.75,1.45,123.76,14.0,4.0,199.0,5.0,0.005,,,0.54,5.4,,208.0,2600.0,14.6,0.005,6.0,0.1,32.9209,0.005,1e-09,0.193,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.088408755952873,2015,5
2015-05-26,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),4.4,7.18,4.77,0.8,1.37,95.2,4.0,4.0,178.0,5.0,0.005,,,0.65,4.7,,199.0,40.0,7.0,0.005,6.0,0.1,27.5195,0.005,1e-09,0.172,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39839996759024066,2015,5
2015-06-01,WW_109,41.82281111,-87.84154444,POINT (-87.84154444 41.82281111),7.6,7.2,4.167,0.19,1.0,,12.0,4.0,170.0,5.0,0.005,1.9,3.3,0.34,4.8,70.28,284.0,290.0,2.4,0.005,6.0,0.1,30.8074,0.005,1.4e-08,0.165,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.819890192452918,2015,6
2015-06-01,WW_109,41.82283333,-87.84156667,POINT (-87.84156667 41.82283333),7.6,7.2,4.167,0.19,1.0,,12.0,4.0,170.0,5.0,0.005,1.9,3.3,0.34,4.8,70.28,284.0,290.0,2.4,0.005,6.0,0.1,30.8074,0.005,1.4e-08,0.165,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.819890192452918,2015,6
2015-06-01,WW_22,41.82093333,-87.8109,POINT (-87.8109 41.82093333),9.1,8.01,3.11,0.1,1.13,,21.0,6.0,198.0,5.0,0.005,1.8,2.4,0.31,5.9,63.6,264.0,460.0,32.5,0.005,6.0,0.1,33.6262,0.005,3.1e-08,0.137,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.536057210154593,2015,6
2015-06-01,WW_23,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),7.1,8.06,2.81,0.2,1.1,,23.0,5.0,181.0,5.0,0.005,1.9,2.7,0.32,6.2,60.6,259.0,470.0,13.5,0.005,6.0,0.1,32.4383,0.005,2.1000000000000003e-08,0.134,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.544399518361292,2015,6
2015-06-01,WW_91,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),8.3,7.98,2.681,0.2,1.2,,26.0,5.0,192.0,5.0,0.005,2.4,3.9,0.29,5.8,60.42,261.0,120.0,8.2,0.005,6.0,0.1,34.3215,0.005,6e-09,0.136,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1804008675273723,2015,6
2015-06-01,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),3.8,7.36,4.183,1.05,2.0,,7.0,4.0,169.0,5.0,0.005,,,0.56,6.2,89.43,183.0,110.0,3.3,0.005,6.0,0.1,28.4219,0.005,2.1000000000000003e-08,0.212,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2125539924689164,2015,6
2015-06-08,WW_112,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),8.6,7.65,0.218,0.19,1.0,,16.0,4.0,113.0,5.0,0.005,1.1,1.6,0.1,1.6,21.48,14.0,100.0,2.2,0.005,6.0,0.1,13.851,0.005,5e-09,0.05,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986709302460038,2015,6
2015-06-08,WW_36,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611),7.9,7.27,2.908,0.61,1.21,,10.0,4.0,126.0,5.0,0.005,1.5,1.6,0.37,4.0,33.63,91.0,3400.0,6.6,0.005,6.0,0.1,17.4324,0.005,9e-09,0.104,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.557665922023304,2015,6
2015-06-08,WW_96,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333),4.9,7.62,2.714,0.14,1.2,,24.0,5.0,192.0,5.0,0.005,2.7,3.8,0.34,6.1,52.06,308.0,6900.0,16.0,0.005,6.0,0.1,32.8587,0.005,1.1e-08,0.111,,,0.02,0.36,40.1,0.022,5,1,1.2e-05,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.962959071647866,2015,6
